,red,blue,green,nir08,swir16,emad,smad,bcmad,ndvi,mndwi,evi,ndbi,bs_pc_50,pv_pc_50,npv_pc_50,bs_med_jan_apr,pv_med_jan_apr,npv_med_jan_apr,bs_med_may_aug,pv_med_may_aug,npv_med_may_aug,bs_med_sep_dec,pv_med_sep_dec,npv_med_sep_dec,dem,x,y,class_id,lulc
93,440.0,474.0,571.0,2445.0,1130.0,2334.056,0.011776626,0.30249503,0.69497395,-0.32863018,0.43473545,-0.36783218,5.0,87.0,12.0,45.0,50.5,48.0,9.5,40.0,58.0,30.5,40.5,65.0,952.01483,3122015.2318223836,-1976150.9209028857,1,forest
95,266.0,283.0,471.0,3287.0,1448.0,540.77686,0.0006919503,0.041162707,0.85026735,-0.50911933,0.59186554,-0.38838437,9.0,86.0,5.0,30.0,55.0,49.5,12.0,50.0,49.0,31.0,41.0,57.0,598.61694,3126263.4062300376,-1976127.0113651128,1,forest
96,344.0,379.0,562.0,3242.0,1524.0,832.0755,0.0013356209,0.07367569,0.8081427,-0.46116972,0.58129734,-0.36047,3.0,82.0,15.0,21.5,54.5,27.0,22.0,38.5,53.0,20.0,34.5,65.0,672.1442,3124847.310987657,-1976135.1359622339,1,forest
97,316.0,368.0,573.0,4395.0,1731.0,891.6567,0.0011479259,0.047799166,0.8658459,-0.5026041,0.7536398,-0.4348678,11.0,85.0,9.0,13.0,75.5,24.5,16.0,63.5,24.0,32.0,60.5,33.5,206.91946,3130511.5806376883,-1976102.405461828,1,forest
98,300.0,358.0,613.0,4876.0,1731.0,1191.0905,0.0009108484,0.05744339,0.88408035,-0.47696248,0.81766856,-0.47601032,14.0,83.0,15.0,18.0,78.0,42.0,17.0,67.0,26.0,25.0,51.5,60.0,144.52913,3131927.5645605805,-1976093.9326811358,1,forest
99,260.0,324.0,483.0,4234.0,1572.0,1248.0292,0.0023699403,0.063448995,0.8842902,-0.529927,0.7434152,-0.4584912,11.0,86.0,7.0,12.0,81.0,47.0,16.0,55.5,52.5,36.0,50.0,51.0,136.278,3133343.54848347,-1976085.4599039066,1,forest
100,442.0,611.0,830.0,5157.0,2117.0,1775.2036,0.0032486022,0.08596647,0.8421146,-0.43671536,0.8912032,-0.41792682,12.0,81.0,9.0,24.0,71.5,13.0,9.0,60.0,32.0,27.0,54.0,47.0,282.35287,3134759.6437258506,-1976076.7549994015,1,forest
101,235.0,280.0,474.0,4016.0,1624.0,1077.6295,0.000669539,0.060449764,0.8894378,-0.5481411,0.70932764,-0.42411345,7.0,89.0,3.0,15.0,79.0,36.5,10.0,79.0,42.5,25.0,58.0,18.0,156.36284,3136175.6276487433,-1976068.050098551,1,forest
102,326.0,407.0,617.0,4747.0,1718.0,1164.136,0.0011767149,0.06013981,0.8714764,-0.47152033,0.80967724,-0.46852285,12.0,86.0,21.0,7.0,80.0,49.0,14.5,70.5,33.0,40.5,53.5,52.0,322.4753,3137591.611571633,-1976059.229136084,1,forest
105,681.0,609.0,909.0,3762.0,2205.0,1791.4766,0.008338004,0.080598265,0.69345033,-0.41618502,0.57998574,-0.2609351,13.0,74.0,13.0,19.0,71.0,25.0,14.0,62.0,16.0,20.0,62.0,14.0,156.3051,3141839.563340304,-1976032.3020107187,2,cropland
106,697.0,584.0,819.0,3270.0,1928.0,1727.479,0.010107636,0.117464885,0.64860094,-0.40371317,0.49208233,-0.2581762,11.0,84.0,8.0,12.0,77.0,42.0,16.0,65.5,27.0,28.0,54.0,23.0,77.07638,3143255.547263196,-1976023.1328682534,2,cropland
107,377.0,414.0,672.0,4695.0,1801.0,1338.5547,0.001601696,0.0672406,0.8513407,-0.4565305,0.7793098,-0.44550493,15.0,83.0,10.0,16.0,81.0,16.5,17.0,60.0,40.5,34.0,59.0,15.5,103.88652,3146087.515108978,-1976004.4464005928,1,forest
108,397.0,429.0,713.0,4851.0,1795.0,1113.6317,0.002080202,0.06135724,0.8487043,-0.43141943,0.7944775,-0.45982543,8.0,89.0,27.0,17.0,75.0,35.5,10.0,59.0,41.5,33.5,52.0,54.0,156.98499,3147503.4990318674,-1975995.0451406226,1,forest
111,469.0,503.0,652.0,3626.0,1594.0,1665.2832,0.003683865,0.10257098,0.7709401,-0.41941229,0.62305117,-0.389272,4.0,85.0,9.0,19.0,78.0,18.0,34.0,47.0,44.0,23.0,49.0,61.0,511.97803,3153167.2120844456,-1975956.1634317033,1,forest
113,436.0,496.0,668.0,3296.0,1537.0,1826.2461,0.005194485,0.1311928,0.76634514,-0.3941043,0.58645016,-0.36395615,6.0,92.0,10.0,28.0,68.0,31.0,20.0,52.5,50.0,10.5,49.0,56.0,279.98172,3155999.068610736,-1975936.2003139625,1,forest
115,543.0,596.0,794.0,3887.0,1708.0,1755.7849,0.005070746,0.111733064,0.75485325,-0.36530775,0.65956604,-0.3894549,5.0,86.0,4.0,10.0,54.0,45.0,18.0,51.0,15.0,37.0,47.0,61.0,559.06067,3158830.8138175355,-1975915.7729575674,1,forest
117,454.0,531.0,737.0,4310.0,1778.0,1424.8074,0.0029492378,0.086355984,0.8094039,-0.41391647,0.7386124,-0.41590014,8.0,81.0,11.0,30.0,65.0,35.0,25.5,57.0,33.0,28.0,49.0,62.0,431.74918,3161662.5590243377,-1975895.113492594,1,forest
119,393.0,432.0,632.0,4722.0,2062.0,1005.34784,0.0013521314,0.063693166,0.84633434,-0.5308092,0.7819725,-0.39209902,11.0,91.0,10.0,33.0,67.0,40.0,19.0,54.5,16.5,24.0,57.5,65.0,312.1773,3164494.3042311342,-1975873.989791266,1,forest
122,828.0,476.0,672.0,2013.0,2251.0,1472.7104,0.016148329,0.11519606,0.41710663,-0.54019845,0.22090074,0.055816136,5.0,64.0,21.0,15.5,50.0,21.0,7.0,40.0,53.0,10.0,60.0,23.0,1.7745844,3058290.0553593026,-1977822.4516683912,2,cropland
123,463.0,394.0,790.0,4121.0,2333.0,907.4147,0.0017198324,0.04624739,0.79799306,-0.49407622,0.65583766,-0.27703747,19.0,68.0,7.0,23.5,66.0,7.0,18.0,68.5,8.5,28.0,62.0,6.0,4.2933264,3059706.4845601567,-1977818.8533391447,2,cropland
124,546.0,381.0,608.0,2941.0,1853.0,1350.4369,0.0042095184,0.08486666,0.6868368,-0.5058919,0.44818294,-0.22695035,14.0,71.0,22.0,20.0,75.0,17.0,25.0,47.0,31.0,22.0,44.0,23.0,11.4994755,3061122.80244152,-1977815.1389354162,2,cropland
125,809.0,531.0,769.0,3158.0,2683.0,1810.5336,0.012670696,0.10371713,0.59213513,-0.5544612,0.4185823,-0.08132172,18.0,65.0,24.0,15.5,65.0,20.5,23.5,39.5,37.5,19.0,54.0,24.0,16.395939,3062539.2316423715,-1977811.4245323548,2,cropland
126,1995.0,2535.0,2089.0,3510.0,2451.0,1203.9111,0.003692031,0.06250479,0.27520436,-0.07973569,0.58562046,-0.17765476,24.0,55.0,19.0,26.0,57.0,18.5,27.0,51.5,22.0,26.0,51.0,21.0,27.362625,3063955.549523735,-1977807.477979831,4,buildup
127,218.0,233.0,382.0,3246.0,1127.0,585.9721,0.00092080235,0.0432924,0.8741339,-0.49370444,0.59110606,-0.48456436,2.0,89.0,8.0,9.5,69.0,17.5,3.0,89.0,8.0,11.0,61.0,26.0,101.25803,3066788.2966059525,-1977799.4688020214,1,forest
128,356.0,320.0,780.0,4194.0,1686.0,1358.8663,0.0014775991,0.072362475,0.84351647,-0.36739656,0.68880117,-0.42653063,6.0,92.0,5.0,13.5,92.0,29.0,8.5,90.0,5.0,37.0,61.0,18.0,194.06917,3071037.361569533,-1977786.8166288934,1,forest
129,198.0,215.0,436.0,4371.0,1398.0,754.942,0.00058960915,0.039273623,0.91332895,-0.5245365,0.7480371,-0.51534057,6.0,92.0,6.0,9.0,74.0,13.0,8.0,88.0,7.0,9.0,71.0,18.0,164.66887,3072453.679450896,-1977782.2897064395,1,forest
130,261.0,235.0,580.0,3374.0,1461.0,630.7676,0.0007916689,0.040570103,0.8563961,-0.43165118,0.59059,-0.39565665,5.0,85.0,13.0,15.0,79.0,13.0,17.0,84.0,8.5,48.5,56.0,29.0,145.67578,3073869.9973322568,-1977777.762784975,1,forest
131,718.0,416.0,665.0,2611.0,1999.0,818.517,0.0028030574,0.0657631,0.5686393,-0.5007507,0.34295964,-0.13275486,9.0,60.0,32.0,15.0,64.0,21.0,9.5,55.0,35.0,15.5,52.0,22.0,22.260601,3082368.015939924,-1977748.6280064064,2,cropland
132,230.0,185.0,374.0,3660.0,1761.0,946.6739,0.0019114017,0.063803084,0.8817481,-0.6496488,0.6280901,-0.35030437,6.0,87.0,10.0,10.0,80.0,10.0,6.0,60.0,27.0,12.0,70.0,15.5,75.313965,3083784.3338212874,-1977743.404644062,2,cropland
133,670.0,484.0,849.0,3789.0,2290.0,1720.6458,0.0055110157,0.09148228,0.69948417,-0.45906344,0.549933,-0.24658658,7.0,74.0,19.0,9.5,79.0,11.0,10.0,53.5,29.0,13.0,68.0,11.0,80.621086,3085200.6517026504,-1977738.0652083603,2,cropland
134,893.0,703.0,922.0,3273.0,2194.0,930.9991,0.0043586493,0.060556777,0.5712914,-0.40821567,0.4454093,-0.19736603,14.0,61.0,20.0,19.0,58.0,18.0,17.5,56.0,24.5,26.0,56.0,16.0,23.35854,3086616.9695840133,-1977732.7257740356,4,buildup
135,581.0,413.0,670.0,3129.0,2179.0,930.1003,0.005566716,0.06571015,0.68679255,-0.5296595,0.47124103,-0.17897516,8.0,78.0,16.0,26.0,67.0,20.0,8.0,57.0,26.0,24.0,55.0,15.0,27.050505,3089449.605346737,-1977721.5826111818,2,cropland
136,217.0,220.0,421.0,2937.0,1354.0,635.1834,0.0017337203,0.05234183,0.862397,-0.5256338,0.54015416,-0.3689117,7.0,86.0,9.0,15.0,63.5,26.0,10.0,81.0,11.0,23.0,52.0,14.0,628.895,3102196.0210010405,-1977667.1437038311,1,forest
137,263.0,280.0,554.0,3845.0,1495.0,678.0352,0.0010318756,0.04441137,0.8719571,-0.45924842,0.6721459,-0.44007492,6.0,92.0,14.0,13.5,63.0,38.5,8.0,89.0,11.0,13.0,64.5,58.0,613.8124,3103612.2275629127,-1977660.6435453508,1,forest
138,189.0,217.0,366.0,2844.0,1008.0,632.12573,0.0013067722,0.055733558,0.87537086,-0.4672489,0.5374276,-0.47663546,10.0,89.0,4.0,17.0,59.0,42.5,10.0,81.0,31.0,19.0,50.0,51.0,678.41174,3105028.5454442757,-1977654.0273147055,1,forest
139,242.0,229.0,354.0,2726.0,1197.0,593.6064,0.002022028,0.051638596,0.8369273,-0.5435203,0.49837485,-0.38975272,4.0,75.0,21.0,11.5,57.5,30.5,5.0,74.0,23.5,31.5,52.0,23.0,616.39685,3106444.7520061475,-1977647.2950120089,1,forest
140,243.0,264.0,513.0,5093.0,1428.0,485.08185,0.00040569901,0.022591483,0.9089206,-0.47140646,0.83213234,-0.5620304,10.0,88.0,8.0,13.5,56.0,46.5,12.0,59.5,37.0,26.5,57.0,29.0,794.236,3107860.95856802,-1977640.4466373713,1,forest
141,138.0,174.0,259.0,2598.0,924.0,896.471,0.0033242702,0.071260005,0.89912283,-0.5621302,0.5073839,-0.47529814,6.0,92.0,4.0,14.0,67.5,24.0,10.0,65.0,17.0,23.5,51.5,53.0,858.31616,3109277.1651298944,-1977633.4821909093,1,forest
142,193.0,229.0,394.0,3208.0,1229.0,612.7644,0.0006195009,0.04767403,0.8865039,-0.51447934,0.59592044,-0.44602206,6.0,90.0,5.0,8.0,75.5,25.0,7.0,79.5,14.0,9.5,53.0,55.0,681.2811,3110693.4830112546,-1977626.517746789,1,forest
143,374.0,423.0,726.0,5068.0,1801.0,695.85974,0.0008328557,0.03641066,0.8625505,-0.4254056,0.82994443,-0.47561508,10.0,86.0,4.0,12.5,79.5,38.5,12.0,55.5,17.0,21.5,57.5,24.0,818.66174,3112109.689573127,-1977619.4372310003,1,forest
144,320.0,311.0,579.0,4045.0,1384.0,1415.7522,0.0016850829,0.074468486,0.85337913,-0.41008663,0.6831102,-0.49014547,7.0,90.0,6.0,13.0,75.5,42.0,17.0,60.0,23.5,10.0,60.0,40.5,724.16364,3113525.8961349986,-1977612.2406436626,1,forest
145,297.0,310.0,508.0,3773.0,1323.0,843.8483,0.0014220476,0.05707727,0.854054,-0.44511202,0.6568405,-0.48076922,9.0,88.0,6.0,12.0,64.0,35.0,13.0,60.0,55.0,19.0,43.0,61.0,904.5528,3114942.1026968705,-1977604.9279848957,1,forest
146,242.0,298.0,470.0,3649.0,1221.0,586.0666,0.0011133552,0.043242086,0.8756104,-0.44411594,0.66201615,-0.49856263,9.0,90.0,9.0,34.0,62.5,35.0,9.5,59.5,28.0,20.0,50.0,50.0,902.1108,3117774.5158206145,-1977590.0705274155,1,forest
147,483.0,464.0,721.0,3808.0,1704.0,938.5945,0.002633512,0.056842085,0.77487767,-0.40536082,0.6284968,-0.38171265,8.0,84.0,10.0,18.5,51.5,44.0,24.0,42.0,59.0,24.0,35.5,64.0,1040.4191,3119190.611062995,-1977582.525728868,1,forest
148,729.0,752.0,892.0,3163.0,1606.0,1507.8844,0.01370728,0.11496654,0.6253854,-0.2858287,0.5114735,-0.32648352,2.0,88.0,15.0,7.0,51.5,48.0,12.5,43.0,60.0,24.5,38.5,61.0,864.7324,3122023.024186742,-1977567.0879188657,1,forest
149,498.0,530.0,790.0,4318.0,1818.0,1232.3043,0.0026520193,0.064104326,0.79318935,-0.39417174,0.71637535,-0.40743154,8.0,88.0,5.0,31.0,51.5,52.0,9.5,36.5,63.0,27.0,34.0,64.0,862.55005,3123439.230748614,-1977559.1949076692,1,forest
150,603.0,633.0,889.0,4042.0,1701.0,1829.6982,0.0032844841,0.10531759,0.740366,-0.31351352,0.6658277,-0.40762666,9.0,86.0,5.0,20.0,56.5,53.0,17.0,44.5,52.0,33.0,40.5,62.5,744.1055,3124855.3259909945,-1977551.1858258538,1,forest
151,390.0,437.0,614.0,3756.0,1460.0,1843.5854,0.0029682517,0.09925001,0.8118668,-0.40790746,0.6564731,-0.44018406,9.0,89.0,21.0,26.0,60.5,37.0,14.0,49.0,55.5,20.0,45.5,57.0,582.73834,3126271.5325528663,-1977543.1767471344,1,forest
152,320.0,377.0,551.0,3738.0,1629.0,1302.6353,0.0032574236,0.06946588,0.8422868,-0.49449542,0.6659912,-0.39295697,12.0,86.0,6.0,12.5,76.5,37.0,14.0,67.5,22.0,20.0,58.5,39.5,192.71794,3130519.9295995,-1977518.4530888796,1,forest
153,479.0,594.0,855.0,5084.0,2231.0,1226.9489,0.0015246272,0.05952953,0.82779074,-0.44588464,0.85258836,-0.39002052,11.0,83.0,11.0,19.0,63.5,50.0,21.0,68.0,16.5,17.0,57.0,46.0,120.965034,3131936.0248418804,-1977509.9797292247,1,forest
154,327.0,342.0,594.0,5169.0,1777.0,1449.06,0.0016130805,0.06625724,0.88100433,-0.49894556,0.8310449,-0.48833865,9.0,85.0,12.0,13.0,73.0,54.0,9.0,72.0,31.0,28.0,55.0,52.0,227.98853,3133352.120084261,-1977501.5063730353,1,forest
155,279.0,342.0,575.0,4364.0,1734.0,1126.5103,0.001611948,0.061346542,0.87981904,-0.5019489,0.75799745,-0.431289,6.0,92.0,1.0,23.0,79.0,19.0,11.0,69.0,47.0,43.0,53.5,40.0,178.24878,3134768.326646133,-1977492.9169470107,1,forest
156,341.0,382.0,616.0,4814.0,1892.0,1310.1992,0.0013639927,0.059195623,0.8677013,-0.5087719,0.7990354,-0.43572924,9.0,87.0,6.0,12.5,81.0,28.5,9.5,56.0,44.5,34.0,54.0,15.0,198.87431,3136184.4218885168,-1977484.0953780438,1,forest
157,397.0,422.0,604.0,5106.0,1872.0,1787.2903,0.0019767284,0.08091899,0.855715,-0.5121163,0.8219297,-0.46345654,9.0,88.0,16.0,10.0,82.0,43.0,11.0,64.5,29.0,29.0,63.0,8.0,117.40838,3137600.5171308974,-1977475.389886035,1,forest
161,586.0,448.0,713.0,3755.0,2303.0,1058.7097,0.0024168491,0.058453415,0.7300161,-0.52718836,0.5695133,-0.23968308,5.0,79.0,20.0,10.0,79.0,12.0,20.0,70.5,25.5,36.0,53.0,53.0,73.18959,3147512.9611885827,-1977410.9693588638,2,cropland
163,605.0,709.0,963.0,5919.0,2426.0,2032.2577,0.0024072528,0.09274044,0.8145309,-0.43169072,0.9334925,-0.418574,11.0,87.0,10.0,15.0,74.0,18.5,18.0,52.0,30.5,19.0,52.0,54.0,311.62543,3151761.135596236,-1977381.951168819,1,forest
164,487.0,563.0,799.0,4770.0,2119.0,2276.4272,0.0022703707,0.11048885,0.81472325,-0.45236465,0.79494417,-0.38481638,12.0,87.0,7.0,16.0,71.0,43.0,32.0,48.5,46.0,19.0,50.0,50.0,387.60632,3153177.1195191257,-1977372.084993462,1,forest
166,298.0,336.0,501.0,3281.0,1457.0,753.48444,0.000846982,0.056374382,0.833473,-0.48825333,0.59427047,-0.38497257,8.0,87.0,9.0,27.0,79.0,34.0,19.0,53.0,33.5,27.0,43.0,55.5,421.91882,3156009.0873649074,-1977352.1205118184,1,forest
168,678.0,806.0,932.0,4222.0,1966.0,2635.3062,0.0071632266,0.17903987,0.72326523,-0.35679784,0.72356063,-0.36457658,4.0,86.0,6.0,13.0,65.0,39.0,13.0,54.5,22.0,39.0,45.0,62.0,435.23346,3158841.1665301807,-1977331.8078322164,1,forest
169,378.0,439.0,686.0,3814.0,1473.0,1013.97845,0.0012789965,0.079897955,0.81965643,-0.36452064,0.6716447,-0.44278416,8.0,91.0,3.0,26.0,67.0,10.0,20.0,65.5,11.0,25.0,47.0,64.0,579.76904,3160257.15045307,-1977321.4773913727,1,forest
174,469.0,589.0,795.0,4418.0,2055.0,1824.4258,0.0021826625,0.1018134,0.8080622,-0.44210532,0.77041626,-0.36505482,5.0,91.0,11.0,11.5,78.0,21.0,18.5,60.0,16.5,26.0,55.0,28.0,166.51888,3170168.703954831,-1977246.4947953539,1,forest
175,521.0,436.0,843.0,4071.0,2249.0,769.2475,0.0017012358,0.03963047,0.7730836,-0.45472193,0.6372514,-0.28829113,5.0,84.0,8.0,9.0,83.0,6.0,5.5,83.0,9.0,7.0,79.0,11.0,11.570223,3058293.617583008,-1979238.8490489265,2,cropland
176,626.0,439.0,645.0,2741.0,1906.0,1603.9683,0.014389694,0.12560362,0.6281556,-0.494316,0.40043166,-0.17968585,20.0,58.0,26.0,15.0,68.0,17.0,28.0,34.0,31.5,20.0,53.0,23.5,16.870577,3059710.046783862,-1979235.2504735363,2,cropland
177,626.0,426.0,667.0,2814.0,2087.0,1683.4482,0.013455272,0.106585905,0.6360465,-0.5156137,0.40897197,-0.14833707,14.0,74.0,20.0,5.0,61.0,18.5,22.0,68.5,23.0,14.0,54.0,30.5,45.465332,3062543.0165050593,-1979227.8211585833,2,cropland
178,542.0,416.0,634.0,3083.0,1880.0,1207.638,0.0046521723,0.08076033,0.7009655,-0.49562448,0.48070374,-0.24239372,4.0,69.0,22.0,11.0,62.0,20.0,5.0,69.5,22.5,13.0,27.0,46.0,23.938917,3063959.445705914,-1979223.990419103,2,cropland
179,246.0,239.0,478.0,4064.0,1654.0,794.8994,0.0032137036,0.053824857,0.88584685,-0.55159473,0.69430804,-0.42147604,6.0,82.0,12.0,11.0,71.0,13.5,7.0,79.0,16.5,15.0,70.0,20.0,70.56696,3065375.9862262593,-1979219.9275143673,1,forest
180,279.0,255.0,467.0,4355.0,1605.0,1704.8375,0.002376914,0.08602686,0.8795856,-0.54922783,0.7218502,-0.46140933,5.0,85.0,10.0,10.0,69.0,14.0,3.5,84.5,12.0,15.0,66.0,14.0,196.72545,3069625.27382882,-1979207.5066391216,1,forest
181,230.0,231.0,477.0,3919.0,1485.0,661.20966,0.0011896491,0.040729675,0.8891299,-0.51376146,0.67979956,-0.4504071,5.0,86.0,10.0,11.0,58.0,31.5,6.0,84.5,10.0,24.0,70.0,21.0,279.9451,3075291.101951726,-1979189.513795675,1,forest
182,183.0,173.0,343.0,2899.0,1132.0,377.1097,0.00083494186,0.031331,0.881246,-0.5349152,0.5346667,-0.43835273,2.0,88.0,8.0,10.5,62.0,19.5,6.0,88.0,7.5,28.5,65.0,20.0,145.83267,3076707.5311525776,-1979184.7544009916,1,forest
183,377.0,275.0,560.0,3602.0,1724.0,571.6176,0.0012943149,0.04063118,0.81050515,-0.50963223,0.5841756,-0.35260984,6.0,80.0,16.0,35.0,65.0,11.0,8.0,74.0,18.0,9.0,70.0,21.0,111.1434,3079540.3895542864,-1979175.1195321782,2,cropland
184,580.0,396.0,651.0,2884.0,2025.0,1655.7079,0.0051130652,0.11459837,0.66512704,-0.51345295,0.43004328,-0.17498472,16.0,72.0,19.0,16.0,63.0,15.0,14.0,69.0,23.5,23.5,58.0,16.0,29.893665,3080956.8187551377,-1979170.011892698,2,cropland
185,442.0,324.0,707.0,3785.0,2363.0,1726.0193,0.005045593,0.10262948,0.7908682,-0.5394137,0.596666,-0.23129474,8.0,82.0,20.0,14.0,79.0,12.5,10.0,64.5,20.0,10.0,78.0,12.0,76.139565,3083789.5658373553,-1979159.7966175189,2,cropland
186,724.0,413.0,655.0,2511.0,1813.0,702.24524,0.003870666,0.06491834,0.55239564,-0.46920583,0.32473195,-0.16142462,4.0,57.0,40.0,5.0,58.0,36.0,4.0,52.5,40.0,22.0,43.0,42.5,160.2062,3085205.99503821,-1979154.4568165906,2,cropland
187,730.0,505.0,821.0,3394.0,2443.0,789.4258,0.0020482242,0.05879584,0.6459747,-0.49693632,0.47617343,-0.16292617,8.0,72.0,19.0,9.0,72.0,17.0,11.0,67.0,22.0,15.0,56.0,16.0,52.25254,3086622.4242390613,-1979149.000934456,2,cropland
188,296.0,319.0,541.0,5521.0,2060.0,1356.2156,0.0012093484,0.054953963,0.89822924,-0.58400613,0.8764132,-0.45653605,8.0,89.0,13.0,18.0,66.0,46.0,9.0,82.5,14.5,22.0,50.0,17.0,128.24036,3090871.6005221335,-1979132.285049208,1,forest
189,410.0,316.0,495.0,2998.0,1762.0,804.40576,0.0033821762,0.05784575,0.75938964,-0.56136465,0.494346,-0.25966388,3.0,70.0,25.0,11.0,57.0,16.0,3.0,65.5,29.0,8.0,53.0,25.5,91.249054,3093704.3476043507,-1979120.676803506,2,cropland
190,216.0,202.0,427.0,3665.0,1598.0,808.5385,0.000967741,0.05020393,0.88868845,-0.5782716,0.6412688,-0.3927418,3.0,90.0,10.0,10.0,58.0,12.0,3.0,82.5,10.0,32.5,53.0,22.5,155.886,3096537.0946865655,-1979108.60423488,1,forest
191,610.0,459.0,740.0,3457.0,1924.0,831.40106,0.0017846227,0.05636213,0.7000246,-0.44444445,0.5204944,-0.28489128,3.0,65.0,30.0,29.0,51.0,22.0,4.0,58.0,36.0,39.0,52.0,42.5,493.9454,3100786.1596501465,-1979089.914983874,1,forest
192,227.0,259.0,490.0,3829.0,1333.0,462.77448,0.00043806434,0.030375604,0.888067,-0.46242464,0.6796995,-0.4835335,9.0,87.0,3.0,14.0,61.0,23.0,9.0,84.5,5.5,41.0,47.0,66.0,718.6308,3102202.4775315067,-1979083.4143787837,1,forest
193,210.0,230.0,413.0,3440.0,1192.0,613.59143,0.0007611215,0.04716189,0.8849315,-0.4853583,0.6223507,-0.48531955,4.0,95.0,32.0,30.5,60.0,23.5,7.0,87.0,34.0,24.0,49.5,53.0,573.1811,3103618.9067323613,-1979076.9137757344,1,forest
194,227.0,237.0,437.0,3737.0,1363.0,633.37335,0.0010100603,0.046025373,0.88546914,-0.5144445,0.6587096,-0.4654902,7.0,89.0,4.0,19.0,63.0,38.0,8.0,68.0,27.0,26.0,51.0,40.5,572.94,3105035.2246137243,-1979070.297092585,1,forest
195,199.0,211.0,421.0,4197.0,1539.0,437.91217,0.00032567978,0.025165506,0.90946317,-0.57040817,0.72382957,-0.46338913,8.0,90.0,3.0,10.0,65.0,39.0,8.0,84.0,16.0,16.0,55.0,47.0,585.37897,3106451.5424950873,-1979063.5643294442,1,forest
196,266.0,279.0,569.0,3938.0,1451.0,533.9992,0.0010319352,0.03450964,0.87345386,-0.4366337,0.68295944,-0.4614956,9.0,89.0,1.0,10.0,76.5,35.0,11.0,83.5,16.0,37.0,54.0,26.0,664.2393,3110700.4961391743,-1979042.7856432165,1,forest
197,233.0,248.0,494.0,3891.0,1442.0,471.77945,0.00070136786,0.030277917,0.88700294,-0.4896694,0.6809889,-0.4592162,8.0,86.0,5.0,23.0,63.5,25.5,13.0,58.0,9.0,25.0,60.5,22.0,855.82574,3112116.81402054,-1979035.7046431773,1,forest
198,303.0,299.0,554.0,3954.0,1672.0,805.3002,0.0015671551,0.04416942,0.8576463,-0.5022462,0.6746369,-0.40561676,4.0,76.0,19.0,22.0,60.0,30.0,31.0,56.0,19.0,31.0,52.5,15.0,693.83954,3113533.1319019003,-1979028.5075636518,2,cropland
199,204.0,235.0,424.0,3667.0,1283.0,828.2084,0.00047785044,0.053176977,0.8946009,-0.503222,0.6594432,-0.48161614,9.0,89.0,6.0,10.5,65.5,37.5,12.5,75.0,13.0,24.5,44.0,56.0,775.43494,3114949.4497832637,-1979021.1944047615,1,forest
200,269.0,327.0,521.0,3502.0,1282.0,745.6875,0.0010951757,0.062902585,0.8573323,-0.4220743,0.63825166,-0.46404684,4.0,90.0,6.0,23.0,66.5,31.0,9.0,65.5,7.5,19.0,52.0,49.0,750.88605,3116365.6563451355,-1979013.76516663,1,forest
201,200.0,245.0,367.0,3131.0,1180.0,951.2344,0.0037405193,0.06064041,0.8799159,-0.5255333,0.58650494,-0.45256323,7.0,87.0,4.0,30.0,59.5,19.0,11.0,78.0,23.0,27.0,45.5,60.0,878.5273,3117781.9742264985,-1979006.335931164,1,forest
202,293.0,301.0,584.0,4341.0,1757.0,1622.1246,0.0006297827,0.08950877,0.8735434,-0.5010679,0.7311346,-0.42374554,12.0,84.0,20.0,13.0,54.5,55.5,23.0,53.0,28.0,29.0,42.5,64.0,1127.112,3119198.292107862,-1978998.6745348815,1,forest
203,287.0,328.0,418.0,2418.0,1069.0,1292.9303,0.005669564,0.14275548,0.7878004,-0.4377942,0.4561216,-0.38686553,5.0,91.0,7.0,21.5,55.0,39.0,13.0,47.0,56.0,19.0,36.0,63.0,898.4213,3120614.609989225,-1978991.0131414353,1,forest
204,582.0,587.0,730.0,2920.0,1437.0,2237.8894,0.0101412535,0.173173,0.6676185,-0.32625753,0.48669797,-0.3403718,5.0,88.0,6.0,25.5,55.0,40.0,12.0,43.0,31.0,20.0,42.5,58.0,790.4965,3122030.816551097,-1978983.2356691698,1,forest
205,412.0,447.0,643.0,3381.0,1536.0,1011.28174,0.0028179288,0.078486584,0.78275764,-0.40982103,0.5937762,-0.37522876,7.0,79.0,14.0,32.0,57.0,26.0,10.5,39.0,49.0,23.0,37.5,61.0,919.29504,3123447.13443246,-1978975.3421182162,1,forest
207,670.0,781.0,1053.0,4432.0,1962.0,1487.5336,0.0040224195,0.081647374,0.73735785,-0.30149254,0.7467545,-0.38629964,3.0,82.0,11.0,31.0,49.0,51.0,12.5,36.5,52.0,22.0,37.0,60.0,831.0612,3126279.547556201,-1978959.322862297,1,forest
208,453.0,522.0,716.0,4080.0,1805.0,1019.30237,0.0017598569,0.061246768,0.80013233,-0.43197146,0.7038345,-0.386576,8.0,84.0,22.0,35.5,53.0,50.0,20.0,40.0,54.0,39.0,40.5,60.5,860.7604,3127695.8654375672,-1978951.1971575117,1,forest
209,467.0,534.0,764.0,4569.0,1985.0,2000.9055,0.0028730035,0.10992773,0.8145353,-0.44416153,0.76724523,-0.394263,11.0,81.0,11.0,16.0,68.0,32.0,18.5,63.0,16.5,20.0,64.0,33.5,255.01949,3130528.278561311,-1978934.5975133625,2,cropland
